center,centerEcef,spacecraftId,accessId,accessrequestId,tileId,windowOpen,windowClose,windowOpenLocal,windowCloseLocal,orbitalPlane,accessProperties.ascdsc,accessProperties.lookDirection,accessProperties.localTime,accessProperties.azimuthOpen,accessProperties.azimuthClose,accessProperties.elevationMin,accessProperties.elevationMax,accessProperties.offNadirMin,accessProperties.offNadirMax
"[-121.74456289285206, 46.79641971068774, 1589]","[-2301990.661244861, -3720764.4812013116, 4627458.836951785]",9,ccdf56b4-a7e3-4922-be9c-eef4a8cf4c4b,43184453-3598-47cd-8de9-b7b760b27b4f,34ddc2b4-7cce-42dc-bdf5-80ea22f83e5f,2023-11-17T16:40:57.133Z,2023-11-17T16:43:07.852Z,2023-11-17T08:40:57.133Z,2023-11-17T08:43:07.852Z,45,ascending,left,30885,244.68248792294025,147.37225537110263,33.283755,53.19418,33.293353,49.99961
"[-121.74456155035168, 46.79641971868754, 1589]","[-2301990.5737222885, -3720764.534587969, 4627458.837560752]",10,4c0d84ba-01a4-4322-a7c8-5d80a9cab80e,43184453-3598-47cd-8de9-b7b760b27b4f,e73a63de-f7b9-49b1-be01-cabb3e7de083,2023-11-18T14:55:54.737Z,2023-11-18T14:58:25.789Z,2023-11-18T06:55:54.737Z,2023-11-18T06:58:25.789Z,45,ascending,left,24593,203.41631350253263,121.11435616996047,33.192337,42.091645,42.783197,49.999527
"[-121.74456150751715, 46.796419719052345, 1589]","[-2301990.5709250737, -3720764.536283801, 4627458.837588523]",9,65d2feac-7f57-4be5-b793-4ddbd06b9963,43184453-3598-47cd-8de9-b7b760b27b4f,a07b759e-5bfd-41b4-8de2-a1a30e26db71,2023-11-18T15:02:30.127Z,2023-11-18T15:05:17.760Z,2023-11-18T07:02:30.127Z,2023-11-18T07:05:17.760Z,45,ascending,left,24997,212.41071615377308,116.80507004199714,33.283254,45.744508,39.747083,49.999576
"[-121.74456155035168, 46.79641971868754, 1589]","[-2301990.5737222885, -3720764.534587969, 4627458.837560752]",10,9aa453f2-f33f-4960-ada0-3bdbef7cbf74,43184453-3598-47cd-8de9-b7b760b27b4f,e73a63de-f7b9-49b1-be01-cabb3e7de083,2023-11-19T14:59:56.255Z,2023-11-19T15:03:05.109Z,2023-11-19T06:59:56.255Z,2023-11-19T07:03:05.109Z,45,ascending,left,24853,222.78857130235835,112.205802981857,33.194078,50.716716,35.416334,49.999995
"[-121.74456289285206, 46.79641971068774, 1589]","[-2301990.661244861, -3720764.4812013116, 4627458.836951785]",9,310c0a66-6bb1-4914-a289-5f9189849434,43184453-3598-47cd-8de9-b7b760b27b4f,34ddc2b4-7cce-42dc-bdf5-80ea22f83e5f,2023-11-19T15:04:09.667Z,2023-11-19T15:07:22.395Z,2023-11-19T07:04:09.667Z,2023-11-19T07:07:22.395Z,45,ascending,left,25109,227.78771944896403,111.09821593746365,33.285474,53.19046,33.295144,49.999557
"[-121.7445629415389, 46.79641971050866, 1589]","[-2301990.664414201, -3720764.479257549, 4627458.836938152]",10,55d11e4f-5f32-4ff8-be0b-5218b1304478,43184453-3598-47cd-8de9-b7b760b27b4f,951dcb65-990d-496e-95bb-6297d54f9dbb,2023-11-20T15:04:10.068Z,2023-11-20T15:07:35.393Z,2023-11-20T07:04:10.068Z,2023-11-20T07:07:35.393Z,45,ascending,left,25116,236.1229225754668,109.52145190833642,33.195858,57.504294,29.453113,49.998844
"[-121.74456289285206, 46.79641971068774, 1589]","[-2301990.661244861, -3720764.4812013116, 4627458.836951785]",9,ded47916-2b0a-4996-a97a-6f865c4ba7da,43184453-3598-47cd-8de9-b7b760b27b4f,34ddc2b4-7cce-42dc-bdf5-80ea22f83e5f,2023-11-20T15:05:57.207Z,2023-11-20T15:09:04.368Z,2023-11-20T07:05:57.207Z,2023-11-20T07:09:04.368Z,45,ascending,left,25214,238.70687440303243,114.22350367797712,33.290316,58.185872,28.880687,49.999557
"[-121.74456150751715, 46.796419719052345, 1589]","[-2301990.5709250737, -3720764.536283801, 4627458.837588523]",9,a0426896-ea1b-4605-b809-538ee098e2ff,43184453-3598-47cd-8de9-b7b760b27b4f,a07b759e-5bfd-41b4-8de2-a1a30e26db71,2023-11-21T13:27:51.074Z,2023-11-21T13:29:58.479Z,2023-11-21T05:27:51.074Z,2023-11-21T05:29:58.479Z,45,ascending,left,19298,195.25682290354703,126.48230472983836,33.292725,39.298785,45.166527,49.999967
"[-121.74456155035168, 46.79641971868754, 1589]","[-2301990.5737222885, -3720764.534587969, 4627458.837560752]",10,3c277080-6145-4c3d-8523-1d5686138f7d,43184453-3598-47cd-8de9-b7b760b27b4f,e73a63de-f7b9-49b1-be01-cabb3e7de083,2023-11-21T13:28:30.266Z,2023-11-21T13:30:25.586Z,2023-11-21T05:28:30.266Z,2023-11-21T05:30:25.586Z,45,ascending,left,19331,190.07500170784206,129.53355206440153,33.20666,37.785104,46.34702,49.999925
"[-121.74456150751715, 46.796419719052345, 1589]","[-2301990.5709250737, -3720764.536283801, 4627458.837588523]",9,37ac7fd1-eb73-4a02-b758-5a02faa8f9a9,43184453-3598-47cd-8de9-b7b760b27b4f,a07b759e-5bfd-41b4-8de2-a1a30e26db71,2023-11-21T15:07:49.251Z,2023-11-21T15:09:44.094Z,2023-11-21T07:07:49.251Z,2023-11-21T07:09:44.094Z,45,ascending,left,25289,245.92470295135087,165.48176159640676,33.292749,50.710074,35.469097,49.999012
"[-121.74456155035168, 46.79641971868754, 1589]","[-2301990.5737222885, -3720764.534587969, 4627458.837560752]",10,0b38f8cc-cf3d-4811-839d-78e07d8b8a21,43184453-3598-47cd-8de9-b7b760b27b4f,e73a63de-f7b9-49b1-be01-cabb3e7de083,2023-11-21T15:08:30.136Z,2023-11-21T15:10:42.952Z,2023-11-21T07:08:30.136Z,2023-11-21T07:10:42.952Z,45,ascending,left,25339,244.97009978672784,146.95848972506587,33.204128,53.324241,33.143603,49.999462
"[-121.74456150751715, 46.796419719052345, 1589]","[-2301990.5709250737, -3720764.536283801, 4627458.837588523]",9,af5d1120-83db-4873-95ff-e3512cc12adc,43184453-3598-47cd-8de9-b7b760b27b4f,a07b759e-5bfd-41b4-8de2-a1a30e26db71,2023-11-22T13:29:18.557Z,2023-11-22T13:32:12.690Z,2023-11-22T05:29:18.557Z,2023-11-22T05:32:12.690Z,45,ascending,left,19408,216.11336608913228,115.16147758374423,33.297262,47.423068,38.316288,49.999871
"[-121.74456155035168, 46.79641971868754, 1589]","[-2301990.5737222885, -3720764.534587969, 4627458.837560752]",10,9b2033c4-a43b-46e1-883b-52b1331024ae,43184453-3598-47cd-8de9-b7b760b27b4f,e73a63de-f7b9-49b1-be01-cabb3e7de083,2023-11-22T13:32:20.386Z,2023-11-22T13:35:14.345Z,2023-11-22T05:32:20.386Z,2023-11-22T05:35:14.345Z,45,ascending,left,19590,214.4255994217528,115.55111370257218,33.209822,46.685987,38.903519,49.999976
"[-121.74456150751715, 46.796419719052345, 1589]","[-2301990.5709250737, -3720764.536283801, 4627458.837588523]",9,4240a64d-467d-447a-8376-5775da0f3ee3,43184453-3598-47cd-8de9-b7b760b27b4f,a07b759e-5bfd-41b4-8de2-a1a30e26db71,2023-11-23T13:31:00.301Z,2023-11-23T13:34:15.739Z,2023-11-23T05:31:00.301Z,2023-11-23T05:34:15.739Z,45,ascending,left,19521,230.4199095320561,110.566149817714,33.298856,54.53272,32.120981,49.999723
"[-121.7445629415389, 46.79641971050866, 1589]","[-2301990.664414201, -3720764.479257549, 4627458.836938152]",10,329f4628-17a3-4b82-93dd-f42219301a0f,43184453-3598-47cd-8de9-b7b760b27b4f,951dcb65-990d-496e-95bb-6297d54f9dbb,2023-11-23T13:36:29.486Z,2023-11-23T13:39:47.973Z,2023-11-23T05:36:29.486Z,2023-11-23T05:39:47.973Z,45,ascending,left,19852,230.3119934287817,110.24092484269455,33.209755,54.5636,32.058067,49.999565
"[-121.74456150751715, 46.796419719052345, 1589]","[-2301990.5709250737, -3720764.536283801, 4627458.837588523]",9,12606df5-c710-4b85-b675-172fd0d78193,43184453-3598-47cd-8de9-b7b760b27b4f,a07b759e-5bfd-41b4-8de2-a1a30e26db71,2023-11-24T13:32:49.049Z,2023-11-24T13:35:40.647Z,2023-11-24T05:32:49.049Z,2023-11-24T05:35:40.647Z,45,ascending,left,19618,240.51174258834538,119.7747414047349,33.311282,57.792565,29.236847,49.998317
"[-121.7445629415389, 46.79641971050866, 1589]","[-2301990.664414201, -3720764.479257549, 4627458.836938152]",10,6d6497a9-74d4-4099-8e8e-464ef198171d,43184453-3598-47cd-8de9-b7b760b27b4f,951dcb65-990d-496e-95bb-6297d54f9dbb,2023-11-24T13:40:47.053Z,2023-11-24T13:43:37.204Z,2023-11-24T05:40:47.053Z,2023-11-24T05:43:37.204Z,45,ascending,left,20095,241.2235972274479,121.20650797305744,33.224969,57.728699,29.261872,49.998615
"[-121.74456289285206, 46.79641971068774, 1589]","[-2301990.661244861, -3720764.4812013116, 4627458.836951785]",9,6475ea8b-b095-410c-9177-11549b1feea6,43184453-3598-47cd-8de9-b7b760b27b4f,34ddc2b4-7cce-42dc-bdf5-80ea22f83e5f,2023-11-25T11:54:36.327Z,2023-11-25T11:56:56.275Z,2023-11-25T03:54:36.327Z,2023-11-25T03:56:56.275Z,45,ascending,left,13709,200.40716973946573,123.35748142260552,33.317956,41.001828,43.771452,49.999738
"[-121.7445629415389, 46.79641971050866, 1589]","[-2301990.664414201, -3720764.479257549, 4627458.836938152]",10,a583a05c-8b9c-4feb-95d3-447968c7e01f,43184453-3598-47cd-8de9-b7b760b27b4f,951dcb65-990d-496e-95bb-6297d54f9dbb,2023-11-25T12:04:48.786Z,2023-11-25T12:07:20.470Z,2023-11-25T04:04:48.786Z,2023-11-25T04:07:20.470Z,45,ascending,left,14327,204.21961483566278,120.78502127441307,33.231772,42.402062,42.548363,49.999609
"[-121.74456150751715, 46.796419719052345, 1589]","[-2301990.5709250737, -3720764.536283801, 4627458.837588523]",9,e9c99be3-1467-4912-bd98-8f5ffd1eab85,43184453-3598-47cd-8de9-b7b760b27b4f,a07b759e-5bfd-41b4-8de2-a1a30e26db71,2023-11-26T11:56:07.992Z,2023-11-26T11:59:07.087Z,2023-11-26T03:56:07.992Z,2023-11-26T03:59:07.087Z,45,ascending,left,13820,219.48690793956158,113.86427704752758,33.319796,49.01774,36.952375,49.998973
"[-121.74456155035168, 46.79641971868754, 1589]","[-2301990.5737222885, -3720764.534587969, 4627458.837560752]",10,7c687912-738e-4eb8-a845-0b080c7a69bc,43184453-3598-47cd-8de9-b7b760b27b4f,e73a63de-f7b9-49b1-be01-cabb3e7de083,2023-11-26T12:08:51.063Z,2023-11-26T12:11:59.259Z,2023-11-26T04:08:51.063Z,2023-11-26T04:11:59.259Z,45,ascending,left,14588,223.34395770435844,112.15274584317231,33.232359,50.978191,35.20842,49.999713
"[-121.74456289285206, 46.79641971068774, 1589]","[-2301990.661244861, -3720764.4812013116, 4627458.836951785]",9,0436a75f-64e2-4412-b533-8462909ad6b9,43184453-3598-47cd-8de9-b7b760b27b4f,34ddc2b4-7cce-42dc-bdf5-80ea22f83e5f,2023-11-27T11:57:51.622Z,2023-11-27T12:01:08.827Z,2023-11-27T03:57:51.622Z,2023-11-27T04:01:08.827Z,45,ascending,left,13933,232.82525084388936,110.27465402333715,33.320043,55.730577,31.073585,49.999658
"[-121.7445629415389, 46.79641971050866, 1589]","[-2301990.664414201, -3720764.479257549, 4627458.836938152]",10,e6ad4480-2aa5-43d4-b3d9-de18efd1d418,43184453-3598-47cd-8de9-b7b760b27b4f,951dcb65-990d-496e-95bb-6297d54f9dbb,2023-11-27T12:13:05.280Z,2023-11-27T12:16:29.314Z,2023-11-27T04:13:05.280Z,2023-11-27T04:16:29.314Z,45,ascending,left,14850,236.4922333646748,109.66957766141857,33.233352,57.635657,29.352418,49.999261
"[-121.74456289285206, 46.79641971068774, 1589]","[-2301990.661244861, -3720764.4812013116, 4627458.836951785]",9,1ec89681-c600-4035-9a5c-ac2cf5bfb244,43184453-3598-47cd-8de9-b7b760b27b4f,34ddc2b4-7cce-42dc-bdf5-80ea22f83e5f,2023-11-28T10:20:17.918Z,2023-11-28T10:21:18.709Z,2023-11-28T02:20:17.918Z,2023-11-28T02:21:18.709Z,45,ascending,left,8011,173.98906949873185,142.39921536221792,33.344502,34.536882,49.058319,49.999828
"[-121.7445629415389, 46.79641971050866, 1589]","[-2301990.664414201, -3720764.479257549, 4627458.836938152]",10,e6ec0fc4-7ed3-40ff-b401-821e5b05de2d,43184453-3598-47cd-8de9-b7b760b27b4f,951dcb65-990d-496e-95bb-6297d54f9dbb,2023-11-28T10:37:24.279Z,2023-11-28T10:39:20.825Z,2023-11-28T02:37:24.279Z,2023-11-28T02:39:20.825Z,45,ascending,left,9065,190.9865843717417,129.1127830864217,33.259713,38.051878,46.166247,49.999425
"[-121.74456150751715, 46.796419719052345, 1589]","[-2301990.5709250737, -3720764.536283801, 4627458.837588523]",9,a7b2a160-d1bd-462e-a4f3-49409ec0fe33,43184453-3598-47cd-8de9-b7b760b27b4f,a07b759e-5bfd-41b4-8de2-a1a30e26db71,2023-11-28T11:59:41.432Z,2023-11-28T12:02:16.999Z,2023-11-28T03:59:41.432Z,2023-11-28T04:02:16.999Z,45,ascending,left,14022,242.1181582185829,127.36082846704966,33.338619,56.559326,30.342349,49.999019
"[-121.7445629415389, 46.79641971050866, 1589]","[-2301990.664414201, -3720764.479257549, 4627458.836938152]",10,eb903fc0-a464-43ef-839f-fd304bacd42c,43184453-3598-47cd-8de9-b7b760b27b4f,951dcb65-990d-496e-95bb-6297d54f9dbb,2023-11-28T12:17:25.595Z,2023-11-28T12:19:33.687Z,2023-11-28T04:17:25.595Z,2023-11-28T04:19:33.687Z,45,ascending,left,15072,245.14543251272895,150.80291029798138,33.252692,52.742147,33.673521,49.998733
"[-121.74456289285206, 46.79641971068774, 1589]","[-2301990.661244861, -3720764.4812013116, 4627458.836951785]",9,eb4cae42-6609-48fe-9252-e98fc60044fc,43184453-3598-47cd-8de9-b7b760b27b4f,34ddc2b4-7cce-42dc-bdf5-80ea22f83e5f,2023-11-29T10:21:23.253Z,2023-11-29T10:23:53.015Z,2023-11-29T02:21:23.253Z,2023-11-29T02:23:53.015Z,45,ascending,left,8121,204.97793264616922,120.84209042635739,33.347272,42.678503,42.386412,49.999926
"[-121.74456155035168, 46.79641971868754, 1589]","[-2301990.5737222885, -3720764.534587969, 4627458.837560752]",10,d19bf85d-00db-426a-ac2d-2ffc0a921c07,43184453-3598-47cd-8de9-b7b760b27b4f,e73a63de-f7b9-49b1-be01-cabb3e7de083,2023-11-29T10:41:15.526Z,2023-11-29T10:44:08.744Z,2023-11-29T02:41:15.526Z,2023-11-29T02:44:08.744Z,45,ascending,left,9325,215.00950271002526,115.47672815641111,33.26049,46.938612,38.715309,49.999354
"[-121.74456150751715, 46.796419719052345, 1589]","[-2301990.5709250737, -3720764.536283801, 4627458.837588523]",9,69d36d87-eb77-42e7-a40f-ee0156c89473,43184453-3598-47cd-8de9-b7b760b27b4f,a07b759e-5bfd-41b4-8de2-a1a30e26db71,2023-11-30T10:22:58.287Z,2023-11-30T10:26:01.191Z,2023-11-30T02:22:58.287Z,2023-11-30T02:26:01.191Z,45,ascending,left,8233,222.60405615785666,112.85131974750854,33.349412,50.529093,35.654648,49.999342
"[-121.7445629415389, 46.79641971050866, 1589]","[-2301990.664414201, -3720764.479257549, 4627458.836938152]",10,4462dc7e-adbe-4483-9e89-54a3ada2f044,43184453-3598-47cd-8de9-b7b760b27b4f,951dcb65-990d-496e-95bb-6297d54f9dbb,2023-11-30T10:45:25.119Z,2023-11-30T10:48:42.077Z,2023-11-30T02:45:25.119Z,2023-11-30T02:48:42.077Z,45,ascending,left,9586,230.72444580190495,110.35794535362692,33.260478,54.728504,31.93497,49.999832
