center,centerEcef,spacecraftId,accessId,accessrequestId,tileId,windowOpen,windowClose,windowOpenLocal,windowCloseLocal,orbitalPlane,accessProperties.ascdsc,accessProperties.lookDirection,accessProperties.localTime,accessProperties.azimuthOpen,accessProperties.azimuthClose,accessProperties.elevationMin,accessProperties.elevationMax,accessProperties.offNadirMin,accessProperties.offNadirMax
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,deccd5d3-e54b-478e-92ec-6f0145d08730,6e3b5eec-9240-4523-a05b-58b671504c76,e3caa8fe-05c7-46d2-a3b4-860130d03221,2024-01-08T15:18:43.172Z,2024-01-08T15:19:31.677Z,2024-01-08T07:18:43.172Z,2024-01-08T07:19:31.677Z,53,descending,right,25910,357.4337177672549,43.427835622863846,46.201738,48.679045,37.822654,39.999097
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,b10455d9-6cdb-4ee2-8388-67025a1a052e,6e3b5eec-9240-4523-a05b-58b671504c76,e3caa8fe-05c7-46d2-a3b4-860130d03221,2024-01-10T16:02:20.093Z,2024-01-10T16:02:55.259Z,2024-01-10T08:02:20.093Z,2024-01-10T08:02:55.259Z,53,descending,left,28520,234.00830880448927,200.9819845472994,46.213401,47.495692,38.875784,39.999334
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,e5760db8-1441-4341-8c42-798f0c5e755a,6e3b5eec-9240-4523-a05b-58b671504c76,e3caa8fe-05c7-46d2-a3b4-860130d03221,2024-01-11T15:34:45.926Z,2024-01-11T15:35:56.248Z,2024-01-11T07:34:45.926Z,2024-01-11T07:35:56.248Z,53,descending,left,26884,251.1785611603923,181.93105157854137,46.213003,52.036898,34.850126,39.998794
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,a0c37e59-8f4e-4c6e-8878-f6b3f9ff907a,6e3b5eec-9240-4523-a05b-58b671504c76,e3caa8fe-05c7-46d2-a3b4-860130d03221,2024-01-12T15:07:19.561Z,2024-01-12T15:08:49.163Z,2024-01-12T07:07:19.561Z,2024-01-12T07:08:49.163Z,53,descending,left,25247,261.9671868232627,169.24124607385573,46.212096,56.987122,30.404178,39.999516
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,e04048c2-cdf1-4a78-9d81-c570002ef1a9,6e3b5eec-9240-4523-a05b-58b671504c76,e3caa8fe-05c7-46d2-a3b4-860130d03221,2024-01-13T14:39:56.206Z,2024-01-13T14:41:38.781Z,2024-01-13T06:39:56.206Z,2024-01-13T06:41:38.781Z,53,descending,left,23610,270.5701561694871,158.72990684801047,46.212841,62.331226,25.552859,39.999679
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,b40fd8ea-53b0-4ab2-b8f7-5ba516681885,6e3b5eec-9240-4523-a05b-58b671504c76,e3caa8fe-05c7-46d2-a3b4-860130d03221,2024-01-23T10:07:00.261Z,2024-01-23T10:08:42.892Z,2024-01-23T02:07:00.261Z,2024-01-23T02:08:42.892Z,53,descending,right,7234,328.7775947970003,80.69018772786482,46.212204,62.160757,25.707691,39.999254
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,e3e1e7d2-a26e-4a16-ba39-b6c87ae44866,6e3b5eec-9240-4523-a05b-58b671504c76,e3caa8fe-05c7-46d2-a3b4-860130d03221,2024-01-24T09:39:46.430Z,2024-01-24T09:41:20.198Z,2024-01-24T01:39:46.430Z,2024-01-24T01:41:20.198Z,53,descending,right,5596,334.4920219687188,72.92715945704175,46.212268,58.304316,29.212141,39.998989
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,e9383642-98c1-41c3-8736-a90b07b295ce,6e3b5eec-9240-4523-a05b-58b671504c76,e3caa8fe-05c7-46d2-a3b4-860130d03221,2024-01-25T09:12:33.504Z,2024-01-25T09:13:56.369Z,2024-01-25T01:12:33.504Z,2024-01-25T01:13:56.369Z,53,descending,right,3958,340.66394075032724,64.69118972171877,46.212203,54.842978,32.335535,39.998984
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,84e6f37e-ddb9-4ed1-84da-eaadf259f2c4,6e3b5eec-9240-4523-a05b-58b671504c76,e3caa8fe-05c7-46d2-a3b4-860130d03221,2024-01-26T08:45:21.859Z,2024-01-26T08:46:31.054Z,2024-01-26T00:45:21.859Z,2024-01-26T00:46:31.054Z,53,descending,right,2319,347.6535620080928,55.63360579867001,46.213532,51.745689,35.109126,39.998921
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,2601eaef-3eac-49be-9606-3d4ed5bdaf12,6e3b5eec-9240-4523-a05b-58b671504c76,e3caa8fe-05c7-46d2-a3b4-860130d03221,2024-01-27T08:18:12.431Z,2024-01-27T08:19:03.306Z,2024-01-27T00:18:12.431Z,2024-01-27T00:19:03.306Z,53,descending,right,681,356.3241615898056,44.878149226704124,46.213229,48.979028,37.566518,39.999043
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,8412193e-69f9-4f37-aa76-4d52d2e21e10,6e3b5eec-9240-4523-a05b-58b671504c76,e3caa8fe-05c7-46d2-a3b4-860130d03221,2024-01-29T09:01:55.788Z,2024-01-29T09:02:19.747Z,2024-01-29T01:01:55.788Z,2024-01-29T01:02:19.747Z,53,descending,left,3291,228.80500145970572,206.41295884259918,46.221617,46.808678,39.486802,39.999931
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,b3154ab4-2285-423a-a3d6-286fd934e3bd,6e3b5eec-9240-4523-a05b-58b671504c76,e3caa8fe-05c7-46d2-a3b4-860130d03221,2024-01-30T08:34:18.197Z,2024-01-30T08:35:24.243Z,2024-01-30T00:34:18.197Z,2024-01-30T00:35:24.243Z,53,descending,left,1654,249.03453163275182,184.3114796119039,46.221671,51.282817,35.529805,39.998935
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,c8ac9356-0a32-483c-9339-7d55b5a920e7,6e3b5eec-9240-4523-a05b-58b671504c76,e3caa8fe-05c7-46d2-a3b4-860130d03221,2024-01-31T08:06:51.172Z,2024-01-31T08:08:17.891Z,2024-01-31T00:06:51.172Z,2024-01-31T00:08:17.891Z,53,descending,left,17,260.3869853109286,171.0757758243008,46.224579,56.169015,31.149507,39.999086
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,96e56558-0b64-4379-ae37-51a141eb6dea,6e3b5eec-9240-4523-a05b-58b671504c76,e3caa8fe-05c7-46d2-a3b4-860130d03221,2024-02-01T07:39:27.507Z,2024-02-01T07:41:07.922Z,2024-01-31T23:39:27.507Z,2024-01-31T23:41:07.922Z,53,descending,left,84780,269.25815352887975,160.2967195657048,46.224738,61.456962,26.355995,39.999051
