center,centerEcef,spacecraftId,accessId,accessrequestId,tileId,windowOpen,windowClose,windowOpenLocal,windowCloseLocal,orbitalPlane,accessProperties.ascdsc,accessProperties.lookDirection,accessProperties.localTime,accessProperties.azimuthOpen,accessProperties.azimuthClose,accessProperties.elevationMin,accessProperties.elevationMax,accessProperties.offNadirMin,accessProperties.offNadirMax
"[-121.74447555476563, 46.79643719172761, 1589]","[-2301984.2440745146, -3720766.785284324, 4627460.167660917]",6,4532f6bd-5891-4b3b-b53d-acdfeb6e4048,b2b485db-b51b-469a-b091-8f5a4e7b1994,f3959dbc-cf7e-4631-aca7-e500f074fe12,2023-11-27T02:40:25.458Z,2023-11-27T02:41:57.505Z,2023-11-26T18:40:25.458Z,2023-11-26T18:41:57.505Z,53,ascending,left,66834,193.0762462723877,96.18873329903263,46.234096,58.063729,29.443403,39.998281
"[-121.74447555476563, 46.79643719172761, 1589]","[-2301984.2440745146, -3720766.785284324, 4627460.167660917]",6,00fe3213-240b-4643-b389-376f7fc0acb5,b2b485db-b51b-469a-b091-8f5a4e7b1994,f3959dbc-cf7e-4631-aca7-e500f074fe12,2023-11-28T02:13:17.520Z,2023-11-28T02:14:32.007Z,2023-11-27T18:13:17.520Z,2023-11-27T18:14:32.007Z,53,ascending,left,65198,180.95094545387457,106.42617882268534,46.231255,53.019793,33.985789,39.99922
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,ab06cef7-cf35-489e-bb3e-1f6875afab9b,b2b485db-b51b-469a-b091-8f5a4e7b1994,b62a0f08-7b35-4fee-a0b4-5b18f2a794f7,2023-11-28T07:08:30.821Z,2023-11-28T07:10:08.361Z,2023-11-27T23:08:30.821Z,2023-11-27T23:10:08.361Z,53,descending,right,82922,331.5963478159516,76.925229158417,46.241513,60.224382,27.487313,39.999353
"[-121.74447555476563, 46.79643719172761, 1589]","[-2301984.2440745146, -3720766.785284324, 4627460.167660917]",6,3dba619b-0924-40ad-a182-c100d8223cf9,b2b485db-b51b-469a-b091-8f5a4e7b1994,f3959dbc-cf7e-4631-aca7-e500f074fe12,2023-11-29T01:46:15.782Z,2023-11-29T01:47:00.597Z,2023-11-28T17:46:15.782Z,2023-11-28T17:47:00.597Z,53,ascending,left,63561,164.10618390591853,121.38635555841871,46.230688,48.38927,38.103439,39.999931
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,23aaf5e4-0475-455e-becd-a9669d94311f,b2b485db-b51b-469a-b091-8f5a4e7b1994,b62a0f08-7b35-4fee-a0b4-5b18f2a794f7,2023-11-29T06:41:17.437Z,2023-11-29T06:42:45.255Z,2023-11-28T22:41:17.437Z,2023-11-28T22:42:45.255Z,53,descending,right,81284,337.5451142935413,68.91406485663914,46.240407,56.547775,30.81817,39.998492
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,591f8616-43b1-4ff2-ac08-0bd5d9a30c37,b2b485db-b51b-469a-b091-8f5a4e7b1994,b62a0f08-7b35-4fee-a0b4-5b18f2a794f7,2023-11-30T06:14:05.098Z,2023-11-30T06:15:20.867Z,2023-11-29T22:14:05.098Z,2023-11-29T22:15:20.867Z,53,descending,right,79646,344.0904767859719,60.28883037855567,46.237189,53.259184,33.775135,39.999051
"[-121.74447555476563, 46.79643719172761, 1589]","[-2301984.2440745146, -3720766.785284324, 4627460.167660917]",6,8a981aeb-c38c-44b4-81f6-232fb60744b5,b2b485db-b51b-469a-b091-8f5a4e7b1994,f3959dbc-cf7e-4631-aca7-e500f074fe12,2023-12-01T02:29:48.565Z,2023-12-01T02:30:29.160Z,2023-11-30T18:29:48.565Z,2023-11-30T18:30:29.160Z,53,ascending,right,66172,320.5804076474262,359.005897703084,46.222695,47.941075,38.491126,39.999456
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,bba12078-91a7-46e9-8317-11bef25cbb7a,b2b485db-b51b-469a-b091-8f5a4e7b1994,b62a0f08-7b35-4fee-a0b4-5b18f2a794f7,2023-12-01T05:46:54.377Z,2023-12-01T05:47:54.646Z,2023-11-30T21:46:54.377Z,2023-11-30T21:47:54.646Z,53,descending,right,78007,351.7715290675852,50.52285724410912,46.234743,50.324603,36.392406,39.999421
"[-121.74447555476563, 46.79643719172761, 1589]","[-2301984.2440745146, -3720766.785284324, 4627460.167660917]",6,9beeb595-99df-4ae3-9578-cc74663e6d87,b2b485db-b51b-469a-b091-8f5a4e7b1994,f3959dbc-cf7e-4631-aca7-e500f074fe12,2023-12-02T02:02:19.095Z,2023-12-02T02:03:21.424Z,2023-12-01T18:02:19.095Z,2023-12-01T18:03:21.424Z,53,ascending,right,64533,308.4102474706837,9.08755832341301,46.223374,50.593881,36.142055,39.998195
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,9961bbcb-19e7-45cb-90cb-c74a9dcf67d5,b2b485db-b51b-469a-b091-8f5a4e7b1994,b62a0f08-7b35-4fee-a0b4-5b18f2a794f7,2023-12-02T05:19:47.128Z,2023-12-02T05:20:24.738Z,2023-12-01T21:19:47.128Z,2023-12-01T21:20:24.738Z,53,descending,right,76369,2.2841401046484964,37.91483139070681,46.233857,47.709276,38.704924,39.998987
"[-121.74447555476563, 46.79643719172761, 1589]","[-2301984.2440745146, -3720766.785284324, 4627460.167660917]",6,654fad0a-cb89-4e81-9585-db501f2ba3bb,b2b485db-b51b-469a-b091-8f5a4e7b1994,f3959dbc-cf7e-4631-aca7-e500f074fe12,2023-12-03T01:34:52.986Z,2023-12-03T01:36:10.531Z,2023-12-02T17:34:52.986Z,2023-12-02T17:36:10.531Z,53,ascending,right,62895,298.7925989483839,16.6288897076703,46.223153,53.565591,33.488579,39.997822
"[-121.74447555476563, 46.79643719172761, 1589]","[-2301984.2440745146, -3720766.785284324, 4627460.167660917]",6,c6fb4439-9dd5-42bf-8099-271b31f9cc3b,b2b485db-b51b-469a-b091-8f5a4e7b1994,f3959dbc-cf7e-4631-aca7-e500f074fe12,2023-12-04T01:07:28.634Z,2023-12-04T01:08:58.091Z,2023-12-03T17:07:28.634Z,2023-12-03T17:08:58.091Z,53,ascending,right,61256,290.2555832869732,23.10047733610062,46.221866,56.889839,30.496879,39.998719
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,2823fa85-1b2f-4b72-b18f-079bb45009aa,b2b485db-b51b-469a-b091-8f5a4e7b1994,b62a0f08-7b35-4fee-a0b4-5b18f2a794f7,2023-12-04T06:03:13.741Z,2023-12-04T06:03:59.627Z,2023-12-03T22:03:13.741Z,2023-12-03T22:03:59.627Z,53,descending,left,78979,239.2485356013082,195.21960549094047,46.24912,48.542906,37.981392,39.998785
"[-121.74447555476563, 46.79643719172761, 1589]","[-2301984.2440745146, -3720766.785284324, 4627460.167660917]",6,0f5352de-455f-4637-9903-8ae4e1a1095f,b2b485db-b51b-469a-b091-8f5a4e7b1994,f3959dbc-cf7e-4631-aca7-e500f074fe12,2023-12-05T00:40:05.526Z,2023-12-05T00:41:44.623Z,2023-12-04T16:40:05.526Z,2023-12-04T16:41:44.623Z,53,ascending,right,59618,282.3070238178018,28.993975302276247,46.220622,60.59907,27.13432,39.999705
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,5ff0c9a1-3511-4b21-a264-04bf865e8e38,b2b485db-b51b-469a-b091-8f5a4e7b1994,b62a0f08-7b35-4fee-a0b4-5b18f2a794f7,2023-12-05T05:35:42.622Z,2023-12-05T05:36:57.631Z,2023-12-04T21:35:42.622Z,2023-12-04T21:36:57.631Z,53,descending,left,77343,254.04756087110755,178.53637491524918,46.248669,53.221578,33.814848,39.998757
"[-121.74465241003678, 46.79643716990961, 1589]","[-2301995.729910036, -3720759.6812200774, 4627460.166000066]",6,a7f8d7c9-4629-4bba-a18e-7da7de53ab49,b2b485db-b51b-469a-b091-8f5a4e7b1994,b62a0f08-7b35-4fee-a0b4-5b18f2a794f7,2023-12-06T05:08:17.236Z,2023-12-06T05:09:49.631Z,2023-12-05T21:08:17.236Z,2023-12-05T21:09:49.631Z,53,descending,left,75706,264.24388852740725,166.43125852713945,46.24558,58.314358,29.222869,39.999954
